Id,SalePrice
2735,137156.41961488378
2736,129681.22740978164
2737,121059.22215834999
2738,136396.2813977959
2739,164281.67642830557
2740,134259.0391293721
2741,138587.65163105784
2742,144710.66432856466
2743,146170.81733454962
2744,151696.87813134262
2745,142486.15222477127
2746,140449.28799824466
2747,158334.61527740597
2748,121336.28381962616
2749,125283.70037490674
2750,140840.6169765095
2751,134982.70015063876
2752,195666.0692988757
2753,148637.55520654662
2754,183129.41889898875
2755,123943.6538291437
2756,98729.50438808661
2757,62447.353096864754
2758,82977.34396684625
2759,148193.72191132867
2760,108851.94184979176
2761,140725.05144892857
2762,144397.82444642918
2763,182937.87690552758
2764,161241.16512312499
2765,269614.8958769802
2766,142904.75553452893
2767,89523.17891877356
2768,132791.40992052
2769,133238.11628851504
2770,152528.62310384586
2771,113382.7236789859
2772,120326.82653202859
2773,146910.82826680175
2774,139161.42664937142
2775,123296.84235655318
2776,137145.9116589148
2777,151517.6938936053
2778,128733.77337756446
2779,123159.26631420862
2780,86429.56752679114
2781,103493.2977843358
2782,87259.22495471635
2783,97487.58056562976
2784,121820.2691945665
2785,136236.5085212612
2786,69396.52180430602
2787,119845.7007262584
2788,76589.31256707579
2789,186192.97182792914
2790,90729.62770143503
2791,107033.85643965563
2792,55965.5782889706
2793,144035.41821666437
2794,97931.15043045965
2795,113609.89647019334
2796,99441.12610079815
2797,167191.9359204818
2798,102572.970114822
2799,113630.35105098272
2800,59245.14278201306
2801,115110.08297340035
2802,137490.51747330965
2803,156992.47356444856
2804,137680.85538325965
2805,97612.27328035395
2806,86503.42800040127
2807,169229.927275841
2808,145401.09223271845
2809,128250.62535665414
2810,135912.8749771799
2811,146430.0622987905
2812,140037.35215663235
2813,154491.50780994876
2814,162014.63879795116
2815,97614.14925103234
2816,263262.16072265443
2817,168153.4646173707
2818,119033.36534525908
2819,191676.1449243392
2820,137917.1917282526
2821,99734.07570424992
2822,194898.3122731436
2823,249014.253847416
2824,164452.01013543303
2825,144940.43339353826
2826,129474.39982059124
2827,139210.74132637776
2828,208941.87846668897
2829,191243.426158614
2830,232832.46990765422
2831,175000.05548903896
2832,241722.49689211405
2833,299859.3542391008
2834,214857.16216605867
2835,209319.76759708766
2836,186666.86153689615
2837,170513.84511304754
2838,151966.16486953138
2839,185564.67066151017
2840,203300.29192359658
2841,206761.63008086188
2842,221070.00665365573
2843,156246.88488955694
2844,160834.062737204
2845,135231.70411573522
2846,207688.21893664167
2847,197786.56921292754
2848,226763.58823107707
2849,210121.6876036735
2850,275240.61515203875
2851,230205.88053791132
2852,240676.16654030434
2853,236121.9538146065
2854,144313.48040706816
2855,206230.90095981307
2856,200234.81007061322
2857,185758.46913460136
2858,212989.26214415338
2859,122655.98658348878
2860,118523.37887077128
2861,124764.19996429939
2862,174691.3159360711
2863,123350.75430674905
2864,234293.1353138274
2865,137806.743402776
2866,150230.24394052918
2867,95284.9002811817
2868,85519.47024827762
2869,101318.23983979464
2870,127012.09084345897
2871,80839.8479144496
2872,48958.713279363445
2873,109487.00975409763
2874,142900.76258484198
2875,113248.26176504721
2876,166823.20719564427
2877,135095.10090673863
2878,178728.54044843878
2879,134631.6642244665
2880,108060.17205403428
2881,158711.40562524734
2882,172982.19364840488
2883,190012.16185438557
2884,205704.46718428444
2885,203773.32276723403
2886,228422.1955624039
2887,97875.39734506574
2888,133074.24850023745
2889,48314.52530473288
2890,79691.66020654728
2891,134349.2162871319
2892,51871.7138324222
2893,88935.31251447435
2894,51201.304887251004
2895,331078.8239395954
2896,279872.7184233614
2897,185427.80904440494
2898,148364.77359322016
2899,228577.81233984436
2900,152544.65594975918
2901,211140.39901585618
2902,196650.7698654004
2903,361293.5240672642
2904,355011.23757657164
2905,99556.12941846295
2906,207820.4581954062
2907,106025.8625105184
2908,133631.02518348288
2909,147245.12031786938
2910,86668.66049113835
2911,81770.97078362995
2912,139849.4419667397
2913,90502.38790062696
2914,79762.23324508494
2915,85647.94461536949
2916,87832.44795848161
2917,162329.41797743784
2918,124069.78776640467
2919,201973.46130109648
